,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
6025,4,1.56,1,1,73,1.0,2.72,3,1,2017,1,2,1,29,0,0,0,2,0,1,1,7,30.27,1,4,1,2,10
6026,2,1.43,1,1,73,1.0,3.06,1,71,2017,1,1,1,29,0,0,0,2,4,3,1,14,24.39,3,1,1,2,5
6035,3,2.79,1,2,75,1.0,3.09,1,65,2017,1,2,1,23,1,0,1,2,2,2,1,17,24.33,2,2,1,4,8
6040,4,3.52,0,2,75,1.0,4.64,1,67,2017,1,2,1,27,1,1,0,0,2,1,3,7,29.57,2,1,1,1,8
6042,4,1.97,0,1,75,1.0,3.84,1,1,2017,1,2,1,27,1,1,0,0,2,1,3,7,25.11,2,1,1,1,9
6050,4,3.74,0,6,69,1.0,4.55,1,15,2017,1,2,1,25,1,0,1,0,2,2,3,10,30.77,2,1,1,2,7
6055,4,3.73,0,6,75,1.0,4.37,1,67,2017,1,2,1,27,1,1,1,0,3,1,3,17,21.54,2,0,1,2,6
6057,4,3.73,0,1,75,2.0,4.46,2,14,2017,1,1,1,27,0,1,1,0,3,1,3,17,22.97,2,1,1,2,8
6061,2,2.84,1,10,68,1.0,3.56,1,59,2017,1,2,1,27,1,0,1,1,3,2,2,17,30.29,1,2,1,3,7
6075,2,3.39,1,4,68,1.0,4.06,1,48,2017,1,1,1,27,1,1,0,1,4,2,2,27,24.73,2,1,1,4,6
6081,4,3.08,0,1,73,2.0,4.29,1,66,2017,1,2,1,21,0,0,0,1,2,1,2,0,31.93,3,2,1,1,7
6085,4,3.48,0,2,70,1.0,4.23,1,67,2017,1,2,1,26,1,0,0,1,2,1,2,3,26.28,2,2,1,1,8
6089,3,4.39,1,10,73,2.0,5.28,1,96,2017,1,2,1,23,0,0,1,1,3,2,2,3,26.98,1,1,1,1,7
6092,2,3.32,1,10,73,1.0,4.86,1,28,2017,1,2,1,23,0,0,0,1,3,2,2,3,33.15,1,2,1,2,6
6097,4,3.03,0,10,70,2.0,3.7,2,38,2017,1,2,1,26,0,0,1,2,2,0,1,6,24.27,1,3,1,2,8
6105,3,4.27,1,10,73,1.0,5.55,1,91,2017,1,2,1,23,0,0,0,1,3,1,2,16,20.72,1,2,1,3,6
6111,2,3.1,1,20,73,1.0,5.17,1,86,2017,1,2,1,23,0,0,1,2,3,2,1,30,33.41,1,2,1,4,6
6114,3,3.79,1,9,68,2.0,5.51,1,74,2017,1,2,1,27,0,0,1,2,2,2,1,33,27.92,2,2,1,4,7
6117,3,3.02,1,3,68,2.0,3.02,2,55,2017,1,2,1,27,0,0,1,2,2,2,1,33,25.0,3,2,1,4,8
6119,3,2.42,0,3,70,1.0,3.77,1,68,2017,2,2,3,28,0,1,1,1,2,2,3,0,29.15,2,1,1,1,8
6132,2,4.15,1,10,73,1.0,5.16,1,65,2017,2,2,3,24,1,0,1,1,3,2,2,3,27.03,2,2,1,2,6
6136,4,1.9,1,1,73,1.0,3.21,2,1,2017,2,2,3,24,1,1,1,1,1,3,3,3,30.39,2,1,1,2,11
6137,2,3.48,1,10,73,1.0,3.57,1,75,2017,2,1,3,24,0,0,1,1,4,3,2,10,22.49,1,1,1,3,6
6141,2,2.56,0,10,70,2.0,3.5,3,70,2017,2,2,3,28,1,1,0,1,2,3,3,17,26.14,1,1,1,3,8
6142,2,3.41,0,10,70,2.0,4.65,2,56,2017,2,2,3,28,1,1,0,1,2,3,3,17,21.17,1,1,1,3,8
6144,3,3.72,0,10,70,1.0,4.36,3,23,2017,2,3,3,28,1,0,0,1,2,1,3,17,21.85,1,2,1,3,8
6147,2,4.18,1,10,73,1.0,5.73,1,33,2017,2,1,3,24,0,0,1,1,4,2,2,17,26.01,1,2,1,3,6
6151,3,3.32,1,6,73,2.0,4.69,1,53,2017,2,1,3,24,0,0,0,1,3,2,2,24,32.75,2,2,1,4,7
6153,3,3.27,1,2,67,1.0,3.45,2,32,2017,2,1,3,25,0,0,0,1,3,2,2,24,31.12,2,2,1,4,7
6163,3,2.22,0,2,75,1.0,2.79,1,66,2017,2,2,3,25,1,0,1,1,3,2,2,27,22.97,2,1,1,4,7
6164,3,1.97,1,10,72,2.0,4.94,1,60,2017,1,2,1,27,0,0,0,1,2,2,2,0,30.33,1,2,1,1,7
6172,2,3.7,0,10,71,1.0,5.42,2,49,2017,1,2,1,25,0,1,1,1,2,4,3,3,25.52,1,0,1,1,8
6183,2,2.61,0,1,71,2.0,3.81,1,34,2017,1,2,1,25,1,1,0,1,3,3,3,10,27.48,3,0,1,2,7
6185,3,2.65,1,2,72,1.0,3.5,1,68,2017,1,2,1,27,1,0,1,1,3,2,2,10,18.17,2,1,1,2,6
6189,3,2.2,0,2,72,1.0,3.12,1,57,2017,1,2,1,23,1,0,0,1,3,3,2,17,26.1,3,0,1,3,6
6193,3,3.6,1,10,72,2.0,6.01,1,33,2017,1,3,1,27,0,0,1,1,2,1,2,17,19.47,2,2,1,3,6
6194,2,3.41,0,10,71,1.0,4.31,2,75,2017,1,2,1,25,1,1,0,1,2,4,2,17,26.54,1,0,1,3,8
6204,3,0.75,1,6,71,1.0,3.54,1,45,2017,1,2,1,22,0,0,0,1,2,2,2,24,21.31,2,2,1,4,8
6205,2,2.27,1,10,71,1.0,5.49,1,33,2017,1,2,1,22,0,0,0,1,2,3,2,24,19.2,1,2,1,4,7
6216,3,2.61,1,10,68,2.0,4.34,1,36,2017,1,3,1,26,1,0,0,1,2,1,3,3,32.16,1,2,1,1,6
6220,3,2.56,0,1,70,1.0,3.96,2,23,2017,1,3,1,27,0,2,1,1,1,2,2,6,22.1,4,0,1,1,9
6230,2,3.5,1,7,68,1.0,4.28,1,46,2017,1,3,1,26,1,0,1,1,3,2,3,6,23.26,2,1,1,2,6
6235,3,2.55,0,1,68,1.0,4.33,1,66,2017,1,2,1,27,0,2,0,1,2,2,2,9,31.09,2,0,1,2,8
6238,4,3.68,0,2,70,2.0,5.12,1,40,2017,1,2,1,27,0,2,0,1,2,1,2,9,32.89,2,0,1,2,7
6242,3,1.27,1,1,73,1.0,2.5,2,49,2017,1,2,1,24,1,0,1,1,2,1,3,9,24.49,3,3,1,3,7
6243,2,3.33,1,10,71,1.0,3.62,1,46,2017,1,3,1,30,1,0,1,1,3,2,3,9,26.53,2,1,1,3,6
6248,3,3.1,0,5,68,2.0,4.42,1,20,2017,1,2,1,27,0,3,0,1,2,1,2,16,25.75,2,0,1,3,8
6251,3,2.5,1,9,71,1.0,3.77,2,76,2017,1,3,1,30,1,0,1,1,2,1,3,16,25.48,2,2,1,3,6
6254,4,1.83,0,1,70,2.0,4.14,1,15,2017,1,2,1,27,0,2,1,1,2,1,2,16,22.21,2,0,1,4,8
6276,4,4.1,1,10,70,1.0,5.14,2,70,2017,1,2,1,30,0,0,0,1,2,1,2,3,33.02,1,2,1,2,8
6278,4,3.38,1,10,70,1.0,3.98,2,32,2017,1,2,1,30,0,0,0,1,2,1,2,3,23.17,2,2,1,2,8
6280,2,3.7,1,4,71,2.0,4.99,1,4,2017,1,2,1,21,0,0,0,1,3,2,2,3,28.74,1,2,1,2,8
6282,3,3.15,0,3,71,1.0,3.28,1,49,2017,1,2,1,25,1,0,1,2,2,2,1,10,28.49,2,2,1,2,6
6284,3,3.08,1,10,70,2.0,4.02,1,61,2017,1,2,1,30,0,0,1,1,3,1,2,17,23.74,1,2,1,3,6
6290,3,2.83,1,3,70,1.0,3.49,2,41,2017,1,2,1,30,0,0,1,0,2,2,3,24,22.94,2,2,1,3,8
6291,3,2.69,1,10,70,2.0,2.82,2,12,2017,1,2,1,27,0,0,1,0,2,2,3,24,23.28,1,2,1,3,8
6293,3,3.62,0,1,73,1.0,4.75,2,66,2017,1,2,1,23,1,1,0,2,2,2,1,31,28.92,3,1,1,3,7
6298,2,2.89,1,12,71,1.0,3.8,1,85,2017,1,2,1,21,0,0,0,1,3,2,2,38,30.15,2,2,1,4,7
6301,4,1.94,1,10,70,2.0,3.66,2,45,2017,1,2,1,30,0,0,0,1,2,1,2,38,26.31,1,2,1,4,7
6305,2,3.66,0,1,73,1.0,4.34,1,20,2017,1,2,1,23,1,1,1,2,3,2,1,45,23.52,2,1,1,4,6
6308,3,2.03,1,2,70,2.0,2.64,2,66,2017,1,2,1,27,0,0,0,1,2,2,2,45,28.91,3,2,1,4,7
6309,4,1.34,1,3,73,2.0,2.98,1,45,2017,1,2,1,25,0,0,1,1,3,1,2,0,23.29,2,1,1,1,6
6313,4,1.73,0,10,75,1.0,2.18,3,56,2017,1,2,1,23,1,1,0,1,2,1,2,10,28.92,1,1,1,1,7
6321,4,2.71,0,10,75,1.0,2.8,3,98,2017,1,3,1,23,1,1,1,1,1,1,2,10,30.46,1,1,1,2,8
6330,4,2.12,0,1,73,1.0,3.01,2,19,2017,1,2,1,29,1,0,1,1,2,2,2,23,24.59,2,1,1,3,8
6332,4,2.06,1,1,73,1.0,3.12,1,22,2017,1,2,1,25,0,0,0,1,3,1,2,23,25.42,2,1,1,3,7
6335,4,3.66,1,4,73,1.0,4.15,1,46,2017,1,2,1,25,0,1,1,1,3,0,2,37,25.79,2,1,1,4,6
6343,3,0.48,1,6,72,1.0,5.75,2,37,2017,1,3,1,23,0,0,1,0,2,1,3,0,32.67,2,2,1,1,7
6347,4,3.26,0,8,69,2.0,3.73,2,54,2017,1,2,1,24,1,1,0,2,3,0,1,3,22.46,2,1,1,1,7
6348,2,3.01,1,10,72,2.0,2.95,1,55,2017,1,3,1,23,0,0,1,0,2,1,3,3,30.41,1,3,1,1,7
6353,3,1.32,1,6,72,1.0,6.47,1,80,2017,1,2,1,23,0,0,0,0,2,1,3,10,29.19,2,3,1,2,6
6355,2,3.29,1,10,66,1.0,3.8,1,27,2017,1,3,1,22,0,0,0,0,2,1,3,10,31.2,1,3,1,2,7
6356,3,3.42,1,10,72,1.0,4.24,2,12,2017,1,2,1,23,0,0,0,0,2,1,3,10,26.21,1,3,1,2,8
6372,4,3.31,0,10,69,1.0,4.09,1,63,2017,1,2,1,26,0,1,1,2,3,0,1,17,24.83,1,1,1,3,7
6374,3,1.83,0,1,69,2.0,3.83,2,31,2017,1,2,1,26,0,1,0,2,2,1,1,17,28.37,2,2,1,4,7
6379,2,1.3,1,8,72,2.0,6.44,1,76,2017,1,3,1,23,1,0,1,0,2,2,3,17,24.17,2,2,1,4,6
6381,2,2.78,1,3,72,1.0,3.68,1,53,2017,1,3,1,23,1,0,1,0,2,1,3,17,24.39,2,3,1,4,6
6387,3,3.32,0,2,72,1.0,4.87,1,67,2017,1,1,1,22,0,0,0,1,3,2,2,0,21.41,2,2,1,1,6
6393,5,2.79,0,10,72,1.0,3.76,2,67,2017,1,2,1,22,0,0,0,1,2,0,2,0,23.22,1,2,1,1,7
6416,4,1.65,0,6,72,1.0,4.2,2,76,2017,1,2,1,22,0,0,0,1,2,1,2,7,27.9,2,2,1,3,8
6421,5,2.84,0,1,72,1.0,4.03,3,48,2017,1,2,1,22,0,0,0,1,2,0,2,7,24.16,3,2,1,3,8
6427,5,3.53,0,10,72,2.0,4.87,2,52,2017,1,2,1,22,0,0,1,1,2,0,2,7,27.3,1,2,1,4,8
6437,5,3.15,0,1,70,1.0,3.89,2,41,2017,3,2,1,23,0,2,1,3,1,0,1,0,30.92,4,1,1,1,9
6443,4,3.78,1,4,72,1.0,4.55,1,69,2017,3,3,1,22,1,0,1,1,2,0,3,0,32.27,2,2,1,2,7
6446,4,2.51,1,1,72,1.0,2.49,1,55,2017,3,2,1,22,1,0,1,1,3,0,3,0,31.01,4,2,1,2,8
6453,4,2.52,1,3,72,2.0,3.29,1,68,2017,3,2,1,22,1,1,1,1,2,0,3,0,29.18,2,2,1,3,8
6463,4,2.96,0,4,70,2.0,3.84,1,58,2017,3,2,1,23,0,1,0,3,3,0,1,0,25.21,2,1,1,3,6
6467,5,2.57,0,1,70,1.0,3.25,2,58,2017,3,2,1,23,0,2,1,3,2,0,1,0,30.18,2,0,1,4,8
6476,5,3.0,0,3,70,1.0,3.74,3,3,2017,3,3,1,23,0,1,1,3,0,0,2,0,22.45,1,1,1,4,10
6479,3,2.64,0,3,73,1.0,4.7,1,40,2017,2,2,4,32,0,0,0,1,3,2,2,0,28.41,2,1,1,1,6
6485,4,2.71,1,1,70,1.0,2.72,1,41,2017,2,3,4,26,0,0,1,1,2,0,2,0,31.28,3,2,1,1,7
6487,4,2.21,1,5,70,2.0,3.27,1,18,2017,2,2,4,26,0,0,1,1,2,0,2,0,30.34,2,3,1,1,8
6497,4,1.66,1,1,70,1.0,3.74,2,75,2017,2,2,4,26,0,0,0,1,2,0,2,7,26.99,2,3,1,2,8
6499,4,3.31,1,10,70,1.0,3.32,1,75,2017,2,3,4,26,1,0,0,1,2,0,2,7,24.7,1,2,1,2,7
6510,3,1.88,1,1,73,1.0,2.67,1,48,2017,2,3,4,21,1,0,1,1,2,1,2,17,29.12,3,2,1,3,7
6512,4,2.83,1,3,73,1.0,4.6,1,3,2017,2,2,4,21,1,0,0,1,2,0,2,17,26.95,1,3,1,4,8
6518,3,3.39,1,10,73,1.0,3.71,1,34,2017,2,3,4,21,0,0,0,1,2,1,2,24,23.78,1,2,1,4,7
6527,2,2.97,0,6,73,1.0,3.51,1,6,2017,2,2,2,23,0,0,1,1,3,2,2,0,23.78,2,2,1,1,7
6531,4,3.23,1,10,75,2.0,4.41,2,42,2017,2,2,2,27,1,0,0,0,2,1,3,0,23.09,1,2,1,1,8
6535,4,3.61,1,8,75,1.0,4.84,3,8,2017,2,2,2,27,1,0,1,0,1,1,3,0,24.56,2,3,1,2,9
6548,3,2.95,1,10,75,1.0,4.06,2,71,2017,2,2,2,27,0,0,0,0,2,2,3,7,22.13,1,2,1,3,8
6551,3,2.4,1,2,75,1.0,3.47,3,2,2017,2,2,2,27,0,0,1,0,2,1,3,7,29.86,2,3,1,4,8
6555,3,3.12,1,4,69,1.0,3.05,2,69,2017,2,2,2,25,0,0,1,0,2,1,3,14,25.74,2,3,1,4,8
6559,4,3.15,1,10,75,2.0,4.21,2,73,2017,2,2,2,27,0,0,1,0,1,2,3,21,21.65,1,2,1,4,9
6569,4,3.22,1,10,70,2.0,3.45,1,82,2017,2,2,2,22,1,0,1,1,3,2,1,0,22.82,1,0,1,1,6
6570,4,2.74,1,2,69,2.0,3.01,2,64,2017,2,2,2,27,1,1,1,1,2,1,1,0,23.47,2,1,1,1,8
6571,4,2.54,1,10,69,1.0,2.77,3,42,2017,2,2,2,27,1,1,1,1,2,1,1,0,22.51,1,1,1,1,8
6575,3,2.9,0,3,71,1.0,4.31,2,50,2017,2,2,2,22,0,0,0,1,2,2,2,3,27.46,2,2,1,1,8
6577,4,3.13,1,10,69,1.0,3.42,2,36,2017,2,2,2,27,1,1,1,1,2,2,1,3,24.16,1,0,1,1,8
6581,1,3.12,0,1,71,1.0,3.73,1,1,2017,2,2,2,22,0,0,1,1,3,2,2,10,27.91,2,3,1,2,8
6592,4,2.82,1,10,69,1.0,3.83,2,54,2017,2,2,2,27,1,1,1,1,2,2,1,13,22.31,1,0,1,3,7
6596,3,2.87,0,6,71,1.0,2.7,2,60,2017,2,2,2,22,0,0,0,1,2,2,1,13,29.81,2,2,1,3,7
6600,4,3.32,1,10,70,1.0,4.15,1,51,2017,2,2,2,22,1,1,0,1,3,1,1,13,27.42,1,0,1,4,6
6605,3,3.36,0,1,71,1.0,3.99,2,26,2017,2,2,2,22,0,0,1,1,2,2,1,16,31.14,2,2,1,4,8
6613,3,2.85,1,1,71,2.0,3.94,3,73,2017,2,2,1,25,0,1,0,1,2,1,2,0,24.56,2,2,1,1,7
6617,3,2.98,1,3,71,1.0,4.03,2,24,2017,2,2,1,25,0,0,0,1,2,2,2,0,26.58,2,2,1,1,7
6618,4,3.01,0,1,71,1.0,3.99,1,87,2017,2,2,1,22,0,0,1,1,2,1,3,0,30.26,3,2,1,1,8
6622,3,2.28,1,1,71,1.0,3.91,3,1,2017,2,2,1,25,0,2,1,1,1,2,2,0,30.52,1,2,1,2,10
6629,2,3.17,0,7,70,1.0,3.65,2,79,2017,2,3,1,26,1,0,0,1,4,2,2,6,27.76,2,0,1,2,4
6635,4,2.86,0,8,71,2.0,3.43,1,46,2017,2,2,1,22,1,0,1,1,3,1,2,6,30.17,2,1,1,3,7
6638,3,2.84,1,10,71,1.0,3.91,2,59,2017,2,2,1,25,0,1,0,1,2,2,2,6,28.62,1,1,1,3,8
6639,3,2.75,1,4,71,1.0,4.13,2,39,2017,2,2,1,25,0,0,0,1,2,2,2,6,26.26,2,2,1,3,8
6645,3,1.64,1,1,72,2.0,3.51,2,74,2017,2,2,1,23,0,1,1,1,2,2,2,6,25.01,2,1,1,4,7
6647,3,2.78,0,10,71,2.0,4.62,1,72,2017,2,3,1,22,0,0,0,1,2,1,2,6,26.33,1,2,1,4,6
6651,3,3.49,0,7,71,2.0,4.84,1,92,2017,2,3,1,22,0,0,0,1,2,1,2,6,26.74,2,2,1,4,6
6658,4,3.36,0,10,71,1.0,5.58,2,64,2017,1,3,1,29,1,1,1,1,1,0,2,7,20.1,1,2,1,1,7
6659,2,3.25,0,10,71,1.0,5.87,1,27,2017,1,3,1,29,1,1,1,1,3,0,2,7,18.92,1,2,1,1,7
6669,3,1.83,1,1,73,2.0,3.84,1,6,2017,1,2,1,24,0,0,1,1,2,2,3,17,26.86,3,2,1,2,8
6672,2,2.86,1,12,73,1.0,3.88,1,57,2017,1,2,1,24,0,0,1,1,3,2,3,24,25.55,2,2,1,2,6
6673,3,2.16,1,3,73,1.0,4.34,1,30,2017,1,2,1,24,0,0,1,1,2,2,3,24,30.89,2,2,1,2,8
6678,2,2.93,1,10,73,1.0,5.25,1,10,2017,1,2,1,24,0,0,1,1,3,2,3,27,31.14,1,2,1,2,7
6682,3,2.59,0,10,71,1.0,5.7,1,78,2017,1,2,1,29,1,1,0,1,2,2,2,40,33.42,1,1,1,3,7
6685,3,3.43,1,10,73,1.0,4.95,1,78,2017,1,2,1,24,0,0,1,1,2,2,3,40,23.16,1,2,1,3,8
6687,3,3.29,0,4,71,1.0,5.07,2,77,2017,1,2,1,29,1,1,0,1,2,2,2,40,26.6,2,1,1,3,7
6689,3,3.86,1,8,70,1.0,5.01,2,56,2017,1,2,1,22,0,0,0,1,2,2,3,47,21.17,2,2,1,4,7
6693,3,3.56,1,10,70,1.0,4.29,2,21,2017,1,2,1,22,0,0,0,1,2,2,3,47,22.23,1,2,1,4,8
6704,3,2.72,1,1,68,2.0,5.17,2,22,2017,1,2,1,26,1,0,0,1,2,2,3,0,26.12,4,2,1,1,8
6707,2,2.15,1,2,71,1.0,3.91,1,11,2017,1,2,1,25,1,0,0,1,3,2,3,0,27.96,3,2,1,1,7
6709,2,1.95,1,3,68,1.0,3.61,1,3,2017,1,2,1,26,1,0,0,1,3,4,3,0,30.07,3,0,1,1,7
6719,2,2.05,1,1,71,2.0,5.81,1,47,2017,1,2,1,30,1,0,0,1,3,2,3,7,29.17,3,2,1,3,6
6730,3,0.47,1,1,71,1.0,4.26,1,66,2017,1,2,1,31,0,0,0,1,3,1,2,0,28.28,3,2,1,1,7
6734,3,2.31,0,1,70,2.0,4.87,2,47,2017,1,2,1,25,0,0,1,1,2,1,2,0,20.51,3,3,1,1,7
6738,3,2.23,1,4,71,1.0,5.44,1,69,2017,1,2,1,31,1,0,0,1,3,1,2,0,26.3,2,2,1,1,7
6741,3,2.48,1,1,68,1.0,5.06,1,45,2017,1,2,1,24,1,0,1,1,3,1,2,0,21.09,2,2,1,2,7
6744,3,3.17,1,10,71,1.0,4.3,1,75,2017,1,2,1,31,1,0,1,1,3,1,2,0,27.43,2,2,1,2,6
6745,3,1.37,1,5,68,2.0,5.34,1,45,2017,1,2,1,24,1,0,1,1,3,1,2,0,33.18,2,2,1,2,6
6748,2,1.59,1,1,68,1.0,4.7,1,29,2017,1,2,1,24,1,0,1,1,3,2,2,0,28.04,3,2,1,2,7
6750,3,3.11,1,1,71,1.0,4.6,1,17,2017,1,2,1,31,1,0,1,1,3,1,2,0,21.66,3,2,1,2,7
6751,4,2.88,0,10,68,1.0,4.43,2,93,2017,1,2,1,27,0,0,0,1,2,1,2,0,28.84,1,2,1,2,8
6754,3,2.3,0,10,68,2.0,3.96,1,80,2017,1,2,1,27,0,0,0,1,2,1,2,0,33.36,1,3,1,3,7
6755,4,3.52,0,4,68,2.0,4.86,1,47,2017,1,2,1,27,0,0,0,1,2,1,2,0,26.32,2,2,1,3,8
6758,3,2.31,0,10,68,1.0,5.31,2,44,2017,1,2,1,27,0,0,0,1,2,1,2,0,25.77,1,3,1,3,7
6767,2,2.46,0,3,72,1.0,1.98,1,58,2017,2,1,1,24,1,0,0,1,4,3,2,3,25.65,2,1,1,1,6
6769,2,3.56,0,1,72,2.0,3.42,1,33,2017,2,1,1,30,1,0,0,1,4,3,2,3,29.67,2,1,1,1,7
6770,3,1.83,0,4,69,1.0,2.74,3,4,2017,2,1,1,28,1,0,0,1,3,3,2,3,30.7,1,1,1,1,7
6772,3,3.08,1,10,70,1.0,3.02,3,74,2017,2,2,1,28,1,0,1,1,2,2,2,3,24.44,2,2,1,1,8
6786,2,2.87,1,2,75,1.0,3.33,1,63,2017,2,2,1,25,1,0,0,1,3,2,2,6,30.15,3,2,1,2,7
6795,2,3.46,0,2,70,1.0,4.24,1,11,2017,2,1,1,23,1,0,0,1,4,3,2,9,29.1,2,1,1,3,7
6796,3,3.49,1,10,70,1.0,4.15,3,71,2017,2,2,1,28,1,0,1,1,2,2,2,9,25.55,1,2,1,3,8
6797,2,2.61,1,10,70,1.0,3.99,1,59,2017,2,2,1,28,1,0,1,1,3,2,2,9,32.43,1,2,1,3,7
6800,2,3.13,0,6,72,2.0,2.78,1,86,2017,2,1,1,24,0,0,0,1,4,2,2,9,28.24,2,2,1,3,6
6802,2,2.96,1,7,70,1.0,3.92,1,72,2017,2,2,1,28,1,0,1,1,3,2,2,9,26.34,2,2,1,3,7
6808,2,2.78,0,10,72,1.0,3.96,1,52,2017,2,1,1,30,0,0,1,1,4,3,2,9,29.53,1,1,1,4,6
6812,3,4.29,0,12,70,1.0,5.08,2,92,2017,2,1,1,23,0,0,1,1,3,2,2,9,24.84,2,2,1,4,6
6820,2,3.16,1,10,71,1.0,2.92,1,81,2017,1,2,1,25,0,0,0,2,3,2,1,0,22.31,2,2,1,1,5
6823,3,2.91,0,10,69,1.0,2.58,2,75,2017,1,2,1,28,0,0,1,0,2,2,3,0,23.8,1,2,1,1,7
6857,4,2.68,0,1,73,2.0,4.78,1,1,2017,2,2,1,24,0,1,1,1,0,3,3,0,26.07,1,2,1,1,11
6862,2,3.6,1,10,69,1.0,4.5,1,40,2017,2,2,1,24,1,1,0,2,3,2,2,0,23.69,1,1,1,1,6
6869,2,1.34,1,1,71,1.0,3.97,1,41,2017,2,2,1,27,1,1,1,2,3,2,2,7,23.34,3,1,1,2,7
6880,2,4.16,0,4,73,1.0,5.77,1,70,2017,2,2,1,24,0,0,1,1,3,2,2,20,29.08,2,2,1,3,7
6887,3,2.89,0,1,73,1.0,4.12,2,43,2017,2,2,1,24,0,0,0,1,2,3,2,23,25.54,2,1,1,4,8
6892,3,3.85,0,8,67,1.0,5.43,1,22,2017,2,2,1,25,0,0,0,1,2,2,2,23,27.04,2,2,1,4,7
6901,3,2.94,0,10,75,2.0,3.82,2,12,2017,2,2,2,27,0,0,0,0,2,2,3,0,31.75,1,2,1,1,7
6912,3,3.44,0,1,69,1.0,3.58,1,61,2017,2,3,2,25,0,0,1,0,2,1,3,3,25.01,2,2,1,2,6
6918,3,2.9,0,10,75,1.0,3.29,2,75,2017,2,2,2,27,0,0,1,0,2,1,3,10,27.67,1,3,1,3,8
6919,3,4.19,0,10,69,1.0,5.2,2,29,2017,2,2,2,25,0,0,1,0,2,1,3,10,26.59,1,3,1,3,8
6920,3,3.17,0,10,69,1.0,4.45,2,13,2017,2,2,2,25,0,0,1,0,2,1,3,10,32.55,1,3,1,3,7
6921,3,2.63,0,2,75,1.0,2.65,2,2,2017,2,2,2,27,0,0,1,0,2,1,3,10,31.02,1,3,1,3,8
6925,2,2.69,0,1,75,1.0,3.46,1,66,2017,2,3,2,27,0,0,1,0,2,1,3,13,29.19,2,3,1,3,7
6930,4,2.99,0,2,75,1.0,3.47,2,39,2017,2,2,2,27,0,0,0,0,2,1,3,23,29.18,2,2,1,4,7
6947,3,2.19,1,1,75,2.0,4.61,3,66,2017,2,3,2,25,0,1,0,1,1,2,2,0,29.06,3,1,1,1,8
6958,2,2.22,0,2,70,1.0,2.78,1,62,2017,2,2,2,22,0,0,0,1,3,3,2,0,29.22,3,1,1,2,5
6961,2,3.38,0,10,73,2.0,3.59,1,77,2017,2,1,2,24,0,0,0,1,4,3,2,0,28.12,1,1,1,3,6
6974,1,1.68,1,2,75,1.0,3.04,1,73,2017,2,3,2,25,1,1,1,2,3,2,1,0,30.04,3,1,1,3,7
6977,1,2.31,1,2,75,1.0,3.31,1,2,2017,2,3,2,25,1,1,0,2,3,2,1,0,24.27,2,1,1,4,8
6978,3,2.7,0,4,73,2.0,5.58,2,55,2017,2,1,2,24,0,0,1,1,3,3,2,6,28.62,2,1,1,4,7
6984,3,1.96,0,9,73,1.0,4.07,2,22,2017,2,1,2,24,0,0,1,1,3,2,3,6,26.0,2,2,1,4,8
7006,4,2.2,0,1,71,1.0,3.95,2,21,2017,1,2,1,25,0,1,1,2,2,2,1,0,27.88,4,0,1,2,7
7012,3,2.08,1,4,71,1.0,5.32,1,69,2017,1,2,1,22,0,0,1,0,3,1,3,3,33.78,2,2,1,3,6
7019,3,3.42,1,7,71,1.0,4.59,1,87,2017,1,3,1,22,0,0,1,0,2,1,4,10,29.63,2,2,1,3,6
7021,3,1.83,1,1,71,1.0,5.8,2,67,2017,1,3,1,22,0,0,1,0,2,1,4,10,19.54,2,2,1,3,8
7023,4,3.46,1,2,71,1.0,4.37,2,43,2017,1,2,1,22,0,0,0,0,2,1,3,10,28.63,2,2,1,4,8
7030,4,2.21,1,10,71,1.0,5.26,3,48,2017,1,2,1,22,0,0,0,0,2,1,3,10,23.78,1,2,1,4,7
7038,3,2.55,0,4,69,2.0,4.56,3,54,2017,2,2,3,28,0,1,1,0,2,2,3,0,21.19,2,1,1,1,8
7039,2,2.04,0,1,69,1.0,3.0,1,41,2017,2,2,3,28,0,1,1,0,2,3,3,0,24.71,2,1,1,1,8
7040,3,2.09,0,10,69,2.0,4.42,1,34,2017,2,2,3,28,0,1,1,0,2,2,3,0,20.79,1,1,1,1,7
7043,3,3.62,1,1,67,2.0,5.42,3,55,2017,2,2,3,25,1,0,0,1,2,2,2,0,27.73,2,2,1,1,8
7047,3,4.03,1,10,73,1.0,4.81,2,77,2017,2,2,3,24,0,0,0,1,2,2,2,3,26.69,1,2,1,1,7
7055,2,1.6,0,7,66,1.0,3.07,1,61,2017,2,2,3,27,1,1,0,1,3,3,2,17,27.28,2,0,1,2,7
7063,3,3.25,1,1,73,1.0,4.3,2,3,2017,2,2,3,24,0,0,0,1,2,2,2,20,25.13,3,2,1,3,8
7067,3,3.73,0,2,71,2.0,4.63,3,2,2017,2,2,3,23,1,1,1,1,0,3,2,27,21.06,1,2,1,3,11
7079,3,2.56,1,1,67,2.0,4.18,2,31,2017,2,2,3,25,0,0,1,1,2,2,2,27,22.47,3,2,1,4,8
7081,3,3.36,1,7,73,1.0,2.87,1,14,2017,2,2,3,24,0,0,1,1,2,2,2,27,22.87,2,2,1,4,9
