,isHomeTeam,X,Y,S,A,Orientation,Dir,Season,Quarter,Down,Distance,HomeScoreBeforePlay,VisitorScoreBeforePlay,IsPossTeamInLead,DefendersInTheBox,isPlayDirectionLeft,TimeSnapDiff,YardsToTouchdown,PlayerHeightInches,Age,Week,StadiumTypeCode,TurfCode,isFirstDown,Centers,Cornerbacks,DefensiveEnds,DefensiveTackles,LineBackers,NoseTackles,OffensiveGuards,Safeties,TightEnds
17911,0,40.71,30.0,4.17,3.89,275.2,274.05,2018,1,3,1,0,0,0,7,1,1.0,27,73,26,12,1,1,1,1,2,2,1,3,1,2,2,2
17912,1,30.99,21.36,5.54,1.99,130.08,135.66,2018,1,2,10,0,7,1,7,0,2.0,74,73,25,12,1,1,0,1,3,0,2,4,0,2,2,2
17913,0,58.72,26.91,5.31,2.07,234.41,220.11,2018,1,1,10,0,7,0,6,1,1.0,44,73,26,12,1,1,0,1,3,2,1,1,1,2,3,1
17914,0,48.32,29.11,4.0,2.54,289.32,279.15,2018,1,3,1,0,7,0,6,1,1.0,35,73,26,12,1,1,1,1,3,2,1,1,1,2,3,1
17915,0,30.43,23.67,4.84,2.39,222.82,214.44,2018,1,2,10,0,7,0,6,1,1.0,17,73,26,12,1,1,0,1,3,2,1,1,1,2,3,1
17916,1,74.43,22.56,4.47,2.47,94.47,96.02,2018,1,1,10,0,10,1,6,0,2.0,31,70,23,12,1,1,0,1,3,0,2,4,0,2,2,1
17917,1,96.43,31.48,5.06,2.77,94.92,78.65,2018,1,2,1,0,10,1,7,0,1.0,9,73,25,12,1,1,1,1,3,0,2,4,0,2,2,1
17918,0,38.61,24.51,3.34,2.24,71.37,94.23,2018,2,2,10,7,10,0,6,0,2.0,66,69,22,12,1,1,0,1,3,2,2,1,0,2,3,1
17919,1,75.33,24.35,5.45,2.79,302.63,344.86,2018,2,1,10,7,10,1,6,1,1.0,61,73,25,12,1,1,0,1,3,2,2,2,0,2,2,1
17920,0,70.78,28.57,4.03,2.01,94.92,109.61,2018,2,1,10,7,10,0,7,0,1.0,35,73,26,12,1,1,0,1,2,2,1,3,1,2,2,2
17921,1,41.7,26.72,5.79,2.01,336.43,318.28,2018,2,1,10,7,10,1,7,1,2.0,27,73,25,12,1,1,0,1,3,0,2,4,0,2,2,1
17922,1,42.86,29.69,5.34,3.3,344.66,342.36,2018,2,2,11,7,10,1,7,1,1.0,28,73,25,12,1,1,1,1,3,0,2,4,0,2,2,1
17923,1,44.7,39.06,5.16,3.77,169.25,148.51,2018,2,1,10,14,10,0,6,1,1.0,31,70,23,12,1,1,0,1,3,1,2,3,0,2,2,1
17924,1,38.28,23.93,4.62,2.48,263.51,268.11,2018,2,2,3,14,10,0,7,1,1.0,24,73,25,12,1,1,1,1,3,1,2,3,0,2,2,1
17925,1,19.67,21.92,4.54,2.97,269.9,258.3,2018,2,1,5,14,10,0,7,1,2.0,5,73,25,12,1,1,1,1,3,1,2,3,0,2,2,1
17926,0,30.47,23.9,5.31,1.88,131.94,133.36,2018,2,1,10,21,10,1,6,0,2.0,75,73,26,12,1,1,1,1,3,2,1,1,1,2,3,1
17927,1,91.09,31.49,5.21,2.31,273.87,286.85,2018,3,1,10,28,10,0,7,1,1.0,77,73,25,12,1,1,0,1,3,0,2,4,0,2,2,1
17928,1,69.83,30.96,5.45,3.1,269.78,273.64,2018,3,1,10,28,10,0,7,1,2.0,56,73,25,12,1,1,0,1,3,0,2,4,0,2,2,1
17929,1,63.15,30.26,4.12,2.34,272.82,272.79,2018,3,2,3,28,10,0,6,1,1.0,49,73,25,12,1,1,1,1,3,0,2,4,0,2,2,1
17930,1,50.73,24.67,6.21,1.31,228.21,185.95,2018,3,1,10,28,10,0,7,1,1.0,33,72,22,12,1,1,1,1,3,1,2,3,0,2,2,2
17931,1,30.87,28.8,6.0,1.39,199.34,352.95,2018,3,1,10,28,10,0,7,1,1.0,14,72,22,12,1,1,0,1,3,1,2,3,0,2,2,1
17932,0,28.97,26.2,4.33,1.78,56.4,44.41,2018,3,1,10,35,10,1,6,0,2.0,76,73,26,12,1,1,0,1,3,2,1,1,1,2,3,1
17933,1,73.2,25.32,4.26,2.67,277.46,294.44,2018,3,1,10,35,10,0,6,1,1.0,58,70,23,12,1,1,0,1,3,1,2,3,0,2,2,1
17934,1,64.42,27.37,3.83,3.62,255.78,250.57,2018,3,2,1,35,10,0,7,1,1.0,49,72,22,12,1,1,1,1,3,1,2,3,0,2,2,2
17935,1,38.39,24.05,4.43,3.66,295.58,267.67,2018,3,1,10,35,10,0,6,1,1.0,24,72,22,12,1,1,0,1,3,0,2,4,0,2,2,1
17936,1,31.54,26.89,5.17,3.18,245.93,194.72,2018,3,4,1,35,10,0,8,1,2.0,15,70,23,12,1,1,1,1,2,0,2,5,0,2,2,1
17937,1,16.65,24.54,4.36,3.0,300.97,284.47,2018,3,1,2,35,10,0,8,1,2.0,2,70,23,12,1,1,1,1,3,0,2,4,0,2,2,1
17938,0,91.56,24.72,3.67,2.19,258.71,244.09,2018,4,1,10,42,10,1,6,1,1.0,77,73,26,12,1,1,0,1,3,2,2,1,0,2,3,1
17939,0,87.13,22.58,3.4,2.31,278.33,326.95,2018,4,2,6,42,10,1,5,1,1.0,73,73,26,12,1,1,0,1,3,2,2,1,0,2,3,1
17940,1,34.98,28.94,4.24,2.98,36.48,11.75,2018,4,1,10,42,10,0,7,0,1.0,70,72,22,12,1,1,0,1,3,1,2,3,0,2,2,1
17941,0,95.76,32.21,5.12,2.57,284.56,325.98,2018,4,1,10,42,10,1,6,1,1.0,81,73,26,12,1,1,0,1,3,2,2,1,0,2,3,1
17942,0,92.21,32.45,5.35,2.52,262.82,326.59,2018,4,2,7,42,10,1,7,1,1.0,78,73,26,12,1,1,0,1,2,2,2,3,0,2,2,2
17943,0,85.69,30.81,3.79,2.24,275.96,284.1,2018,4,3,1,42,10,1,7,1,2.0,72,73,26,12,1,1,1,1,2,1,2,3,1,2,2,2
17944,0,83.8,29.62,2.96,2.88,263.14,240.1,2018,4,1,10,42,10,1,6,1,2.0,70,73,26,12,1,1,0,1,3,1,2,1,1,2,3,1
17945,0,80.07,23.66,4.75,2.44,249.74,228.67,2018,4,2,5,42,10,1,6,1,2.0,65,73,26,12,1,1,0,1,3,1,2,1,1,2,3,1
17946,0,79.66,20.43,5.63,2.93,222.98,182.87,2018,4,3,3,42,10,1,6,1,1.0,63,69,22,12,1,1,0,1,3,3,0,2,0,2,3,1
17947,1,30.94,27.77,4.06,1.73,86.95,82.4,2018,4,1,10,42,10,0,7,0,2.0,75,72,22,12,1,1,0,1,3,1,2,3,0,2,2,1
17948,1,31.0,33.46,6.35,1.33,38.84,5.85,2018,4,2,7,42,10,0,7,0,1.0,72,72,22,12,1,1,1,1,3,1,2,3,0,2,2,1
17949,1,62.04,24.98,4.47,3.05,95.74,119.03,2018,4,2,1,42,10,0,7,0,1.0,43,70,24,12,1,1,1,1,3,0,2,4,0,2,2,1
17950,1,65.86,21.13,5.1,3.25,106.68,180.96,2018,4,1,10,42,10,0,7,0,2.0,37,70,24,12,1,1,0,1,3,0,2,4,0,2,2,1
17951,1,89.02,26.06,4.57,3.04,73.14,64.94,2018,4,1,10,42,10,0,7,0,1.0,16,70,24,12,1,1,0,1,3,0,2,4,0,2,2,2
17952,1,90.78,29.18,3.91,3.93,42.9,15.66,2018,4,2,8,42,10,0,6,0,1.0,14,70,24,12,1,1,0,1,3,0,2,4,0,2,2,1
17953,0,85.52,31.15,4.61,1.34,288.12,302.51,2018,4,1,10,45,10,1,7,1,1.0,70,69,22,12,1,1,0,1,2,1,2,4,0,2,2,1
17954,0,81.89,29.45,3.07,0.91,226.47,230.33,2018,4,2,8,45,10,1,5,1,1.0,68,69,22,12,1,1,0,1,3,1,2,2,0,2,3,1
17955,1,29.54,28.75,4.58,3.6,81.7,76.41,2018,1,1,10,0,0,0,7,0,2.0,75,68,24,12,1,1,0,1,2,1,1,4,1,1,2,1
17956,1,31.43,31.87,4.95,4.37,77.52,70.91,2018,1,2,8,0,0,0,7,0,1.0,73,68,24,12,1,1,0,1,2,1,1,4,1,1,2,2
17957,1,55.88,26.02,4.25,3.9,74.35,74.77,2018,1,1,10,0,0,0,7,0,2.0,49,68,24,12,1,1,0,1,2,1,1,4,1,1,2,1
17958,1,76.73,31.87,3.96,4.32,75.74,1.41,2018,1,3,18,0,0,0,6,0,0.0,26,72,22,12,1,1,0,1,3,1,1,3,0,1,3,1
17959,0,90.09,29.04,4.68,4.4,272.71,283.81,2018,1,1,10,3,0,1,8,1,1.0,75,73,23,12,1,1,0,1,1,2,0,3,2,2,3,3
17960,0,61.67,22.58,4.71,2.91,274.29,262.13,2018,1,3,1,3,0,1,9,1,1.0,47,73,23,12,1,1,1,1,1,2,0,3,2,2,3,2
17961,0,57.14,22.85,2.12,3.57,288.38,287.39,2018,1,2,7,3,0,1,6,1,1.0,42,73,23,12,1,1,0,1,3,3,0,2,0,2,3,1
17962,0,47.84,25.86,4.71,3.29,265.69,285.56,2018,1,1,10,3,0,1,7,1,1.0,33,73,23,12,1,1,0,1,1,3,0,2,2,2,3,2
17963,0,41.58,24.7,4.94,2.38,276.64,285.54,2018,1,2,4,3,0,1,7,1,1.0,27,73,23,12,1,1,0,1,1,3,0,2,2,2,3,2
17964,1,94.25,26.03,4.63,2.66,321.42,323.23,2018,2,2,10,3,0,0,6,1,1.0,80,72,22,12,1,1,0,1,3,0,1,3,1,1,3,1
17965,0,25.9,23.13,3.53,2.97,50.6,16.65,2018,2,1,10,3,0,1,6,0,1.0,79,73,23,12,1,1,0,1,2,3,0,3,1,2,2,1
17966,1,85.06,30.46,6.31,1.8,295.72,327.18,2018,2,1,5,3,3,0,7,1,2.0,70,68,24,12,1,1,1,1,2,1,1,4,1,1,2,2
17967,1,52.88,33.58,6.18,1.16,341.05,326.89,2018,2,1,10,3,3,0,7,1,1.0,38,72,22,12,1,1,0,1,2,1,1,4,1,1,2,1
17968,1,50.12,33.35,5.76,2.45,301.07,331.48,2018,2,2,7,3,3,0,6,1,1.0,35,68,24,12,1,1,0,1,3,0,1,4,1,1,2,2
17969,0,57.06,24.41,4.2,3.15,157.63,166.65,2018,2,1,10,10,3,1,5,0,1.0,48,73,23,12,1,1,0,1,4,1,0,3,1,2,2,1
17970,0,90.25,29.75,1.36,2.96,280.52,308.75,2018,3,2,10,10,10,0,5,1,1.0,75,73,23,12,1,1,0,1,4,2,0,2,1,2,2,1
17971,1,32.21,24.39,3.93,3.48,84.68,68.9,2018,3,2,10,10,10,0,6,0,1.0,73,68,24,12,1,1,1,1,3,0,1,3,1,1,3,1
17972,1,40.77,29.08,4.32,3.4,99.66,93.55,2018,3,2,16,10,10,0,6,0,1.0,65,68,24,12,1,1,0,1,3,0,1,3,1,1,3,1
17973,1,29.46,30.83,5.21,0.72,52.28,24.33,2018,3,2,10,10,17,1,6,0,2.0,75,72,22,12,1,1,0,1,3,0,1,3,1,1,3,1
17974,0,93.09,23.54,3.22,5.43,237.14,235.44,2018,3,1,10,10,17,0,8,1,2.0,77,73,23,12,1,1,1,1,1,3,0,3,1,2,3,2
17975,0,81.23,26.1,4.87,3.68,267.89,293.82,2018,3,1,10,10,17,0,9,1,1.0,66,73,23,12,1,1,0,1,1,3,0,3,1,2,3,2
17976,0,77.47,22.86,4.34,2.45,253.03,241.02,2018,3,2,6,10,17,0,8,1,2.0,62,73,23,12,1,1,1,1,1,3,0,3,1,2,3,2
17977,0,68.79,26.21,5.18,1.69,263.5,295.23,2018,3,1,10,10,17,0,9,1,1.0,54,73,23,12,1,1,0,1,1,2,0,3,2,2,3,2
17978,1,15.27,23.02,4.33,2.62,96.0,103.13,2018,3,1,10,17,17,0,7,0,1.0,90,68,24,12,1,1,0,1,2,2,0,4,1,1,2,2
17979,1,94.27,32.65,5.74,3.62,300.11,321.43,2018,4,1,10,17,17,0,6,1,2.0,79,68,24,12,1,1,0,1,3,0,1,3,1,1,3,1
17980,1,84.58,29.09,4.07,3.07,248.57,255.87,2018,4,2,1,17,17,0,6,1,2.0,70,72,22,12,1,1,1,1,3,0,1,4,1,1,2,1
17981,1,79.49,28.86,4.54,2.65,269.52,259.03,2018,4,1,10,17,17,0,6,1,2.0,65,72,22,12,1,1,0,1,3,0,1,4,1,1,2,1
17982,1,75.6,30.0,6.41,2.21,311.49,327.26,2018,4,2,6,17,17,0,7,1,1.0,61,68,24,12,1,1,0,1,2,1,1,4,1,1,2,2
17983,1,61.46,24.73,3.84,3.08,248.91,222.09,2018,4,2,10,17,17,0,6,1,1.0,47,68,24,12,1,1,1,1,3,2,0,4,0,1,2,1
17984,1,16.26,28.28,5.01,3.22,251.19,250.77,2018,4,2,2,17,17,0,8,1,1.0,2,68,24,12,1,1,1,1,2,1,1,4,1,1,2,1
17985,1,99.07,28.95,3.74,3.3,279.52,318.47,2018,4,1,10,24,17,0,6,1,1.0,84,68,24,12,1,1,0,1,3,1,1,4,1,1,1,1
17986,1,95.59,24.79,3.84,3.51,252.18,233.88,2018,4,2,7,24,17,0,6,1,2.0,81,68,24,12,1,1,0,1,2,1,1,4,1,1,2,1
17987,0,102.64,29.91,4.82,3.27,41.62,22.34,2018,4,2,3,24,17,1,8,0,1.0,3,73,23,12,1,1,0,1,3,2,0,2,1,2,3,1
17988,0,85.64,24.01,4.26,3.61,267.56,330.84,2018,1,1,10,0,0,0,7,1,1.0,71,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
17989,0,85.68,27.96,5.79,2.29,311.97,321.66,2018,1,2,9,0,0,0,7,1,1.0,70,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
17990,0,82.94,20.58,5.81,2.4,230.07,223.25,2018,1,2,10,0,0,0,6,1,1.0,68,69,24,12,2,2,1,1,3,2,2,2,0,1,2,1
17991,0,35.73,29.68,4.54,3.83,286.7,314.35,2018,1,3,1,0,0,0,6,1,2.0,22,69,24,12,2,2,1,1,3,2,2,2,0,1,2,1
17992,0,32.23,30.88,3.57,4.06,255.16,238.45,2018,1,1,10,0,0,0,6,1,1.0,18,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
17993,1,31.54,28.78,7.61,1.1,160.78,183.9,2018,1,1,10,0,7,1,6,0,0.0,75,70,23,12,2,2,0,0,3,0,0,5,1,2,2,1
17994,1,50.46,28.38,4.94,1.89,97.91,105.25,2018,1,2,1,0,7,1,7,0,2.0,54,75,28,12,2,2,1,0,3,0,0,6,1,2,1,1
17995,0,44.15,32.59,4.53,2.66,288.27,304.65,2018,1,1,10,7,7,0,8,1,1.0,29,69,24,12,2,2,0,1,2,2,2,2,0,1,3,2
17996,0,96.8,25.6,5.6,7.47,70.71,0.02,2018,2,2,2,7,7,0,7,0,1.0,6,69,24,12,2,2,1,1,3,2,2,2,0,1,2,1
17997,1,72.38,28.64,4.23,3.35,285.81,330.49,2018,2,1,10,7,14,1,6,1,2.0,58,70,23,12,2,2,0,0,3,0,0,5,1,2,2,1
17998,1,60.16,32.34,4.89,4.25,269.26,285.62,2018,2,2,10,7,14,1,6,1,1.0,45,70,23,12,2,2,0,0,3,0,1,5,0,2,2,1
17999,0,30.61,29.21,5.24,2.53,101.26,92.23,2018,2,2,10,14,14,0,7,0,1.0,75,72,23,12,2,2,0,1,2,2,2,2,0,1,3,2
18000,1,97.37,29.78,6.42,3.62,303.24,353.75,2018,2,1,10,14,14,0,7,1,1.0,83,75,28,12,2,2,0,0,3,0,0,5,1,2,2,1
18001,1,44.13,28.39,3.97,3.91,264.32,262.64,2018,2,3,1,14,14,0,7,1,1.0,29,75,28,12,2,2,0,0,3,0,1,5,1,2,1,1
18002,0,57.61,26.89,5.71,2.35,112.61,131.36,2018,2,2,10,14,14,0,7,0,1.0,47,69,24,12,2,2,0,1,2,2,2,2,0,1,3,2
18003,1,104.59,27.86,5.38,2.37,228.16,236.18,2018,2,1,10,14,14,0,6,1,2.0,90,70,23,12,2,2,0,0,3,0,0,5,1,2,2,1
18004,1,93.4,31.16,2.36,2.77,227.07,230.49,2018,2,1,10,14,14,0,6,1,1.0,79,70,23,12,2,2,0,0,3,0,0,5,1,2,2,1
18005,0,30.41,24.04,4.89,3.86,106.01,148.43,2018,3,1,10,14,14,0,6,0,1.0,75,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
18006,0,45.45,29.67,5.0,3.68,111.48,130.09,2018,3,1,10,14,14,0,6,0,2.0,61,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
18007,0,50.03,21.4,5.91,2.47,124.21,136.69,2018,3,2,4,14,14,0,6,0,1.0,55,69,24,12,2,2,1,1,3,2,2,2,0,1,2,1
18008,1,90.0,27.1,5.48,1.85,296.4,305.76,2018,3,1,10,14,14,0,6,1,1.0,75,70,23,12,2,2,0,0,3,0,0,5,1,2,2,1
18009,0,40.01,22.89,6.15,3.6,75.55,105.56,2018,3,1,10,14,14,0,6,0,1.0,65,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
18010,0,49.41,29.74,4.75,4.93,106.33,120.79,2018,3,3,2,14,14,0,6,0,1.0,57,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
18011,0,50.43,29.01,4.71,2.81,93.88,98.57,2018,3,4,1,14,14,0,8,0,1.0,56,69,24,12,2,2,0,1,2,2,2,3,0,1,2,3
18012,1,28.29,25.72,3.17,3.96,260.41,281.65,2018,3,1,10,14,14,0,7,1,1.0,13,70,23,12,2,2,0,0,3,0,1,5,1,2,1,1
18013,0,30.37,33.73,6.59,1.96,45.49,40.56,2018,3,1,10,17,14,1,7,0,2.0,75,69,24,12,2,2,0,1,2,2,2,2,0,1,3,2
18014,1,33.47,24.75,4.62,2.86,228.89,205.57,2018,3,1,10,17,14,0,7,1,1.0,19,70,23,12,2,2,0,0,3,0,1,4,1,2,2,1
18015,0,82.82,29.94,4.95,3.51,278.28,314.96,2018,4,2,4,24,14,1,5,1,1.0,69,69,24,12,2,2,1,1,3,2,2,2,0,1,2,1
18016,0,76.5,30.2,2.88,3.51,262.96,225.7,2018,4,2,10,24,14,1,6,1,1.0,62,69,24,12,2,2,0,1,3,2,2,2,0,1,2,1
18017,1,11.94,27.98,5.25,1.8,97.15,106.44,2018,4,1,10,24,14,0,7,0,2.0,93,75,28,12,2,2,0,0,3,0,0,6,1,2,1,2
18018,1,16.28,25.53,4.28,4.89,81.42,83.06,2018,4,2,5,24,14,0,7,0,1.0,88,75,28,12,2,2,1,0,3,0,0,5,1,2,2,1
18019,1,24.57,22.87,4.92,1.89,107.47,108.77,2018,4,1,10,24,14,0,7,0,1.0,80,75,28,12,2,2,0,0,3,0,0,5,1,2,2,1
18020,1,49.82,30.8,3.97,2.4,90.23,140.56,2018,4,1,10,24,14,0,7,0,1.0,56,70,23,12,2,2,0,0,3,0,1,4,1,2,2,1
18021,1,55.05,24.36,4.81,3.21,98.6,92.41,2018,4,2,4,24,14,0,7,0,2.0,50,75,28,12,2,2,0,0,3,0,1,6,0,2,1,2
18022,1,70.94,28.41,3.75,5.1,96.29,53.12,2018,4,1,10,24,14,0,6,0,1.0,34,75,28,12,2,2,0,0,3,0,0,5,1,2,2,1
18023,1,73.78,23.43,6.4,0.66,118.63,141.02,2018,4,2,8,24,14,0,8,0,2.0,32,75,28,12,2,2,0,0,3,0,1,5,1,2,1,2
18024,1,90.49,31.57,4.22,4.79,65.04,40.75,2018,4,1,10,24,14,0,7,0,1.0,15,70,23,12,2,2,0,0,3,0,1,4,1,2,2,1
18025,1,63.3,32.84,5.58,2.22,63.44,48.84,2018,4,1,10,24,17,0,7,0,1.0,41,75,28,12,2,2,0,0,3,0,1,4,1,2,2,1
18026,1,64.34,25.75,6.18,1.88,140.32,144.34,2018,4,2,9,24,17,0,8,0,2.0,40,75,28,12,2,2,0,0,3,0,1,5,1,2,1,1
18027,0,36.17,23.38,4.54,3.47,268.62,269.13,2018,1,1,10,0,0,0,7,1,2.0,21,68,28,12,4,2,0,1,2,2,2,3,0,2,2,2
18028,1,34.71,26.94,6.21,2.08,72.86,34.46,2018,1,2,4,0,3,1,8,0,2.0,69,70,27,12,4,2,0,1,2,1,1,4,1,2,2,2
18029,0,86.12,21.8,5.72,7.16,257.14,186.36,2018,1,1,10,0,3,0,7,1,1.0,69,75,24,12,4,2,0,1,2,3,1,3,0,2,2,3
18030,1,43.48,27.09,5.57,2.36,150.21,126.62,2018,1,2,9,0,10,1,8,0,1.0,61,70,27,12,4,2,1,1,2,1,1,4,1,2,2,2
18031,1,65.02,22.01,2.06,3.21,107.03,45.76,2018,1,1,10,0,10,1,6,0,2.0,40,70,27,12,4,2,0,1,3,1,1,4,0,2,2,0
18032,1,66.93,24.14,4.76,3.21,124.81,131.36,2018,1,2,9,0,10,1,6,0,1.0,39,70,27,12,4,2,1,1,3,1,1,4,0,2,2,1
18033,1,78.28,27.76,3.02,7.13,100.24,30.05,2018,1,1,10,0,10,1,7,0,1.0,27,70,27,12,4,2,1,1,3,1,1,4,0,2,2,1
18034,0,68.8,30.79,4.36,3.25,286.66,279.73,2018,1,1,10,7,10,0,7,1,2.0,54,75,24,12,4,2,0,1,2,3,1,3,0,2,2,2
18035,0,68.34,27.87,4.37,2.79,247.08,254.74,2018,1,2,9,7,10,0,7,1,1.0,53,68,28,12,4,2,0,1,2,3,1,3,0,2,2,3
18036,1,44.47,29.74,3.99,3.32,62.83,98.75,2018,1,1,10,7,10,1,7,0,1.0,60,74,27,12,4,2,0,1,2,0,1,4,2,2,2,2
18037,1,76.14,27.38,5.54,2.05,104.35,138.47,2018,1,1,10,7,10,1,8,0,1.0,28,74,27,12,4,2,0,1,2,0,1,4,2,2,2,2
18038,1,112.29,24.72,4.49,3.61,302.8,281.18,2018,2,1,10,14,10,0,8,1,1.0,97,70,27,12,4,2,1,1,2,1,1,4,1,2,2,2
18039,0,39.08,27.16,5.5,3.27,149.99,154.34,2018,2,1,10,21,10,1,7,0,2.0,65,68,28,12,4,2,0,1,2,2,2,3,0,2,2,2
18040,0,36.59,24.62,4.64,3.38,82.32,70.41,2018,2,2,13,21,10,1,6,0,1.0,68,68,28,12,4,2,0,1,3,3,1,2,0,2,2,1
18041,1,102.65,29.63,3.22,3.23,250.78,253.83,2018,2,1,10,21,10,0,6,1,1.0,87,74,27,12,4,2,0,1,3,1,1,4,0,2,2,2
18042,1,87.11,29.18,3.75,3.4,279.98,316.37,2018,2,1,10,21,10,0,6,1,1.0,73,74,27,12,4,2,0,1,3,1,1,4,0,2,2,1
18043,1,78.84,26.65,3.96,3.43,256.6,232.02,2018,2,2,2,21,10,0,7,1,1.0,65,74,27,12,4,2,1,1,3,1,1,4,0,2,2,1
18044,1,60.39,25.35,3.43,2.93,243.19,208.36,2018,2,2,10,21,10,0,7,1,1.0,46,74,27,12,4,2,0,1,3,0,1,4,1,2,2,1
18045,1,89.79,24.99,3.79,2.06,330.78,312.35,2018,3,1,10,24,10,0,7,1,1.0,75,70,27,12,4,2,0,1,3,1,1,4,0,2,2,2
18046,0,26.52,31.34,5.38,3.91,73.04,59.19,2018,3,1,10,27,10,1,6,0,1.0,78,75,24,12,4,2,0,1,3,3,1,2,0,2,2,1
18047,0,49.67,27.41,5.15,2.44,122.98,133.32,2018,3,2,2,27,10,1,7,0,1.0,55,75,24,12,4,2,0,1,2,3,1,3,0,2,2,1
18048,0,51.94,24.4,4.34,3.45,120.85,129.5,2018,3,3,1,27,10,1,7,0,1.0,54,75,24,12,4,2,1,1,2,3,1,2,0,2,3,1
18049,1,101.99,30.16,3.93,2.68,276.8,286.14,2018,3,1,10,27,10,0,8,1,2.0,87,74,27,12,4,2,0,1,2,0,2,4,1,2,2,3
18050,1,93.79,32.37,4.91,1.61,327.52,323.36,2018,3,2,1,27,10,0,7,1,1.0,78,74,27,12,4,2,0,1,2,0,2,4,1,2,2,3
18051,0,55.07,29.36,4.69,2.77,97.62,92.22,2018,3,2,9,27,10,1,7,0,1.0,50,75,24,12,4,2,0,1,2,3,1,3,0,2,2,2
18052,1,89.27,22.87,3.48,2.53,306.84,322.42,2018,3,1,10,27,17,0,7,1,1.0,75,70,27,12,4,2,0,2,3,1,1,4,0,1,2,1
18053,1,39.2,23.05,4.13,2.6,101.71,109.66,2018,4,3,1,27,17,0,8,0,1.0,66,74,27,12,4,2,0,1,2,1,1,4,1,2,2,3
18054,0,96.64,22.29,3.91,3.79,265.29,307.58,2018,4,1,10,27,17,1,6,1,1.0,82,75,24,12,4,2,0,1,3,2,2,2,0,2,2,1
18055,1,51.3,25.0,3.84,3.33,112.45,126.77,2018,4,2,4,27,17,0,7,0,1.0,54,70,27,12,4,2,0,1,3,1,1,4,0,2,2,1
18056,1,55.06,23.91,3.89,4.34,105.25,79.29,2018,4,1,10,27,17,0,7,0,1.0,48,70,27,12,4,2,0,1,3,1,1,4,0,2,2,2
18057,1,91.78,27.88,4.17,3.34,127.02,115.5,2018,4,1,10,27,17,0,7,0,1.0,12,70,27,12,4,2,0,1,3,0,1,4,1,2,2,2
18058,0,90.48,31.81,0.32,1.87,279.42,210.07,2018,4,1,10,34,17,1,6,1,1.0,75,68,28,12,4,2,0,1,3,2,1,3,0,2,2,1
18059,1,29.65,32.37,5.27,2.8,76.92,34.54,2018,4,1,10,34,17,0,7,0,1.0,74,70,27,12,4,2,0,2,3,0,1,4,1,1,2,2
18060,1,50.78,26.5,5.41,2.3,29.23,32.26,2018,4,1,10,34,17,0,7,0,1.0,53,74,27,12,4,2,0,2,3,1,1,4,0,1,2,2
18061,1,53.71,29.09,3.16,3.98,68.54,77.24,2018,4,2,7,34,17,0,7,0,1.0,50,74,27,12,4,2,0,2,3,1,1,4,0,1,2,2
18062,1,69.55,32.14,5.43,2.4,53.1,38.12,2018,4,1,10,34,17,0,7,0,2.0,34,74,27,12,4,2,0,2,3,1,1,4,0,1,2,1
18063,1,73.56,29.32,4.39,3.42,80.07,105.15,2018,4,2,7,34,17,0,7,0,1.0,31,74,27,12,4,2,0,2,3,1,1,4,0,1,2,2
18064,1,90.22,25.81,4.23,3.14,264.61,287.74,2018,1,1,10,0,0,0,7,1,1.0,75,72,23,13,2,2,0,1,2,2,2,3,0,2,2,2
18065,1,80.75,22.81,4.39,1.46,186.13,246.82,2018,1,3,1,0,0,0,7,1,1.0,66,72,23,13,2,2,1,1,3,2,2,2,0,2,2,1
18066,1,79.17,26.34,5.41,1.77,301.9,317.68,2018,1,2,10,0,0,0,7,1,1.0,63,72,23,13,2,2,0,1,2,2,2,3,0,2,2,1
18067,1,63.35,28.46,3.98,2.49,271.92,254.91,2018,1,1,10,0,0,0,7,1,2.0,48,72,23,13,2,2,0,1,3,2,2,2,0,2,2,1
18068,1,21.17,22.46,4.3,3.24,240.38,234.44,2018,1,1,6,0,0,0,7,1,2.0,6,72,23,13,2,2,0,1,3,2,2,2,0,2,2,1
18069,1,87.62,23.91,4.46,2.47,245.93,220.13,2018,1,2,12,3,0,0,6,1,1.0,73,72,23,13,2,2,0,1,3,2,2,2,0,2,2,1
18070,0,30.54,23.89,3.82,3.07,99.72,71.03,2018,1,1,10,3,0,1,7,0,1.0,74,70,23,13,2,2,0,1,3,2,2,2,0,1,2,1
18071,0,34.37,30.29,5.92,1.78,73.02,33.98,2018,1,2,6,3,0,1,7,0,2.0,70,69,28,13,2,2,0,1,2,2,2,3,0,1,2,1
18072,1,100.42,22.98,4.93,2.82,266.75,260.46,2018,1,1,10,3,0,0,7,1,1.0,85,72,23,13,2,2,0,1,3,2,2,3,0,2,2,2
18073,1,69.12,28.63,4.57,1.9,314.01,259.84,2018,1,2,1,3,0,0,7,1,1.0,55,72,23,13,2,2,1,1,3,2,2,2,0,2,2,1
18074,1,30.33,32.68,5.36,1.54,303.82,322.16,2018,1,1,10,3,0,0,6,1,1.0,15,75,26,13,2,2,0,1,3,2,2,2,0,2,2,0
