,LineBackers,A,isHomeTeam,Distance,PlayerHeightInches,TimeSnapDiff,S,TightEnds,YardsToTouchdown,Season,TurfCode,Safeties,StadiumTypeCode,Age,IsPossTeamInLead,NoseTackles,isPlayDirectionLeft,Centers,Cornerbacks,DefensiveEnds,OffensiveGuards,HomeScoreBeforePlay,Y,Down,DefensiveTackles,isFirstDown,Quarter,DefendersInTheBox
13341,3,2.75,0,7,70,1.0,5.33,1,51,2018,1,2,1,29,0,1,0,2,3,1,1,6,30.14,2,1,1,2,6
22598,4,2.56,1,4,72,2.0,4.75,2,56,2019,1,2,1,24,0,0,1,1,2,2,2,7,24.58,2,1,1,1,7
27869,4,2.72,1,5,71,1.0,5.26,1,5,2019,1,2,1,26,0,1,0,1,3,0,0,10,25.39,1,1,1,4,6
954,4,3.19,1,1,66,1.0,3.6,3,17,2017,1,2,1,27,0,1,1,0,2,1,3,10,28.98,3,1,1,2,7
14487,3,1.2,0,1,73,2.0,5.87,1,10,2018,1,2,1,24,0,2,0,2,2,2,1,3,27.47,4,0,1,2,8
24374,3,2.44,0,2,71,2.0,5.11,2,58,2019,2,2,2,26,0,0,0,1,2,2,2,0,27.47,2,2,1,1,8
9749,2,2.07,1,1,70,1.0,3.67,1,56,2017,1,2,1,30,1,0,1,1,3,2,1,15,23.53,2,2,1,4,6
17595,3,1.89,1,5,72,1.0,3.65,1,43,2018,1,3,1,25,0,0,1,2,3,1,1,20,24.04,3,1,1,3,6
25568,3,3.15,0,9,73,2.0,4.17,1,41,2019,2,2,1,24,0,0,1,2,2,2,1,13,25.93,2,2,1,3,6
5601,4,3.22,1,7,72,1.0,5.36,1,61,2017,2,2,2,22,0,1,0,1,3,1,2,7,20.07,2,0,1,2,6
9274,2,3.02,1,1,75,1.0,3.7,2,20,2017,2,1,2,27,0,0,1,0,3,3,3,27,23.9,3,2,1,4,8
23363,2,2.84,1,2,73,2.0,4.09,1,30,2019,1,2,1,24,1,0,1,2,3,2,1,10,29.9,2,2,1,4,6
9861,2,3.03,0,1,71,1.0,4.05,2,61,2017,2,2,1,29,0,0,1,1,2,2,2,0,24.96,3,3,1,1,8
22382,4,3.83,0,2,72,2.0,3.86,1,13,2019,1,2,1,22,0,1,0,1,3,1,2,14,25.61,2,0,1,3,7
21091,4,4.57,0,6,72,2.0,4.3,1,16,2018,1,2,1,22,0,2,1,0,3,0,4,0,29.37,2,0,1,2,6
26890,3,3.02,1,1,73,1.0,3.61,2,40,2019,1,2,1,23,1,0,0,1,2,2,2,10,29.24,4,2,1,2,7
27404,4,2.68,1,7,71,2.0,4.58,0,70,2019,1,2,1,23,0,1,1,0,3,0,3,14,24.03,2,1,1,3,5
781,4,0.73,1,1,72,1.0,4.3,2,36,2017,1,3,4,29,0,1,1,1,1,1,2,0,25.79,3,1,1,1,9
24126,4,2.78,1,1,70,1.0,5.17,2,81,2019,2,2,1,21,0,1,1,1,2,1,1,0,20.5,3,1,1,1,9
21124,4,2.05,0,10,70,1.0,5.44,1,67,2018,1,2,1,24,0,1,0,1,3,1,2,0,27.0,1,0,1,1,7
1434,2,2.1,1,6,71,0.0,7.51,2,59,2017,1,3,1,21,0,1,0,1,2,2,2,0,24.35,2,1,1,1,7
19085,2,1.95,1,9,73,1.0,5.14,3,74,2018,1,2,1,33,0,0,1,1,3,2,0,0,25.09,2,2,1,1,6
7766,4,3.3,0,10,72,1.0,3.14,1,63,2017,1,2,1,27,1,1,1,1,2,1,2,14,24.61,1,1,1,2,6
4006,4,2.19,0,2,71,2.0,4.17,2,50,2017,1,2,1,21,1,0,0,1,3,0,2,7,23.45,2,2,1,2,6
7863,3,3.07,1,5,72,1.0,3.53,1,5,2017,1,2,4,22,0,0,1,1,3,1,2,16,23.88,2,2,1,3,8
14200,3,3.8,0,10,73,1.0,4.54,1,77,2018,1,1,1,25,0,0,0,1,4,2,2,3,29.29,1,1,1,2,6
12606,3,3.3,1,10,70,1.0,4.05,3,49,2018,1,2,1,24,0,0,0,1,2,2,2,0,29.72,1,2,1,1,7
20589,2,3.1,1,10,71,1.0,5.57,1,19,2018,2,2,1,24,0,1,1,2,2,3,1,24,25.35,1,1,1,4,7
12648,4,2.31,0,10,72,1.0,4.35,1,75,2018,1,2,1,23,1,1,1,1,3,1,2,7,30.15,2,0,1,1,6
597,2,3.32,1,2,71,1.0,3.77,1,18,2017,1,2,1,30,0,1,0,1,3,2,2,7,30.57,2,1,1,2,6
19179,2,2.51,1,1,72,2.0,4.86,2,57,2018,1,3,1,23,0,2,1,2,1,3,1,20,32.13,2,0,1,3,9
7602,4,2.14,1,1,75,1.0,3.07,2,1,2017,2,2,1,25,0,1,1,2,1,2,2,31,27.94,3,1,1,4,10
24171,2,3.12,1,1,72,1.0,4.23,1,44,2019,1,2,1,24,0,1,1,1,3,3,2,0,30.66,3,0,1,1,6
6117,3,3.02,1,3,68,2.0,3.02,2,55,2017,1,2,1,27,0,0,1,2,2,2,1,33,25.0,3,2,1,4,8
3130,2,3.29,0,10,69,2.0,3.61,1,16,2017,2,1,2,22,1,0,0,1,4,3,3,21,24.04,1,1,1,3,6
25523,4,2.17,0,3,75,2.0,5.34,0,3,2019,1,2,1,29,0,0,1,2,2,1,1,10,30.98,1,2,1,3,9
10101,3,2.52,1,1,72,1.0,3.82,1,54,2017,1,2,1,27,0,0,1,1,3,1,3,7,23.83,3,2,1,1,7
10246,4,3.12,1,1,74,2.0,3.95,0,64,2017,2,3,4,26,1,1,0,2,1,1,2,0,30.16,3,1,1,1,9
25434,4,2.77,0,10,71,1.0,4.88,1,66,2019,1,2,1,24,0,0,0,2,3,2,1,0,30.82,1,0,1,2,6
16747,3,1.97,1,8,75,2.0,7.21,1,35,2018,1,1,1,24,0,0,1,1,3,2,2,27,38.92,2,2,1,4,6
4919,3,2.56,0,2,72,1.0,4.46,2,67,2017,1,3,1,27,1,0,1,1,1,2,3,27,21.51,2,2,1,3,7
8523,3,3.93,0,10,69,1.0,5.24,1,45,2017,1,2,4,24,1,1,1,2,3,1,2,3,21.0,1,1,1,2,6
21641,3,4.26,0,10,72,1.0,3.53,2,39,2019,1,2,1,23,1,1,1,1,2,2,3,17,29.52,1,1,1,3,7
13380,4,3.79,0,1,70,1.0,4.05,1,14,2018,2,2,1,23,1,0,1,1,3,0,1,7,30.54,2,2,1,2,6
11221,3,3.66,0,10,70,1.0,5.31,2,71,2018,2,2,2,29,1,0,1,2,2,2,1,10,28.91,1,2,1,2,7
19674,3,3.26,1,4,72,1.0,3.64,1,8,2018,2,2,3,22,0,0,1,1,2,2,2,0,29.01,2,2,1,1,7
2109,4,3.51,0,18,73,1.0,3.34,1,83,2017,1,2,1,22,0,0,0,2,2,1,3,0,25.19,2,2,1,1,8
315,4,3.16,1,6,73,1.0,3.67,1,36,2017,1,2,1,29,1,0,1,1,3,0,2,10,23.42,2,2,1,3,6
7685,4,2.95,1,7,70,1.0,3.21,1,7,2017,1,2,1,23,0,0,0,2,2,0,1,20,26.07,2,3,1,4,8
21003,2,3.44,1,1,72,1.0,4.07,1,64,2018,2,2,1,21,1,0,0,1,3,2,2,0,28.67,3,2,1,2,6
2684,3,3.37,0,3,71,2.0,4.99,1,11,2017,1,2,1,26,1,0,0,1,2,2,2,7,27.72,2,2,1,2,6
5927,2,2.36,0,3,73,2.0,4.73,1,73,2017,1,2,4,24,0,1,0,1,3,2,3,0,27.56,2,1,1,1,6
6372,4,3.31,0,10,69,1.0,4.09,1,63,2017,1,2,1,26,0,1,1,2,3,0,1,17,24.83,1,1,1,3,7
24560,3,1.5,1,1,71,1.0,4.69,1,27,2019,2,2,1,25,1,1,1,1,3,1,2,7,22.82,3,1,1,2,7
3318,2,1.59,0,1,72,1.0,2.59,1,40,2017,2,2,3,24,1,1,0,1,3,2,1,17,28.95,2,1,1,3,7
27270,4,3.79,0,1,71,1.0,4.94,1,28,2019,1,2,1,26,1,0,1,1,3,2,0,14,25.16,2,0,1,3,5
808,3,3.18,0,5,75,1.0,3.91,2,81,2017,1,2,4,23,0,1,1,1,2,1,2,3,22.37,2,2,1,4,9
9323,3,4.17,1,10,70,1.0,4.65,1,80,2017,2,3,2,22,0,1,0,1,2,1,2,24,32.1,1,1,1,4,7
2238,4,2.14,1,1,70,1.0,2.93,1,42,2017,2,2,4,26,0,1,0,1,3,0,2,21,28.74,2,1,1,2,7
6021,2,3.88,1,8,75,1.0,5.03,1,52,2017,1,2,1,23,0,0,0,2,3,2,1,7,32.61,2,2,1,2,7
9239,2,3.33,0,1,74,1.0,3.54,0,61,2017,1,2,4,26,1,1,1,2,3,2,2,45,23.13,3,1,1,4,5
1235,3,2.36,0,1,72,1.0,2.13,1,38,2017,2,2,4,24,1,1,0,1,3,2,3,34,28.77,2,0,1,4,7
26331,4,3.03,0,3,73,2.0,5.17,2,52,2019,1,2,3,26,0,0,1,2,3,0,1,25,27.11,3,2,1,4,7
16821,4,3.04,0,10,71,1.0,3.46,2,49,2018,1,2,1,22,1,0,0,1,2,1,3,20,22.85,1,2,1,3,7
26669,3,3.31,0,8,71,1.0,4.83,2,8,2019,2,2,1,22,0,0,1,1,2,2,2,0,27.63,1,2,1,1,8
1453,3,1.66,0,10,69,2.0,6.14,2,69,2017,1,2,1,27,0,0,0,1,2,2,2,6,34.18,1,2,1,2,8
8406,2,3.24,0,10,72,1.0,4.75,1,43,2017,2,2,1,23,0,0,0,0,3,2,3,7,27.94,2,2,1,3,5
2085,4,2.0,0,3,71,2.0,4.19,2,69,2017,2,2,3,29,0,1,0,1,2,1,2,10,21.41,2,1,1,3,8
16794,4,1.81,0,10,69,2.0,6.32,1,75,2018,1,2,1,25,0,0,0,1,2,0,3,0,30.76,1,3,1,1,8
26814,3,2.02,0,1,70,2.0,4.86,1,1,2019,1,2,1,27,1,0,1,1,4,0,2,24,32.01,2,2,1,3,7
20582,2,6.96,1,4,71,1.0,4.2,1,69,2018,2,2,1,24,0,0,0,2,2,2,1,17,28.08,2,2,1,3,6
21343,4,3.85,1,5,71,1.0,4.42,3,70,2019,1,2,1,23,0,0,0,1,2,0,2,0,30.55,2,3,1,1,8
14545,3,2.8,1,15,72,1.0,4.86,1,15,2018,2,2,2,23,0,0,0,1,3,0,2,30,24.36,1,3,1,4,6
2566,4,3.12,1,10,68,1.0,4.29,1,31,2017,1,2,1,26,0,0,0,1,2,1,2,13,27.02,1,2,1,3,7
16432,3,1.35,0,1,69,1.0,5.15,3,63,2018,2,2,1,28,0,0,1,1,2,2,1,7,31.51,3,2,1,3,7
2276,2,3.78,1,6,70,2.0,5.12,1,62,2017,2,2,2,22,0,0,1,0,2,2,3,0,32.67,2,2,1,1,8
13701,5,2.3,1,10,71,2.0,4.57,2,32,2018,2,2,2,21,0,1,1,2,2,0,1,24,27.65,2,1,1,4,8
4396,1,2.91,0,6,72,1.0,4.79,1,25,2017,1,4,1,22,0,0,0,1,2,2,2,3,29.94,2,2,1,4,6
25018,4,2.96,1,10,70,1.0,5.22,1,86,2019,1,2,1,24,1,1,0,0,3,1,3,0,23.65,1,0,1,2,6
14555,2,2.2,1,4,75,1.0,5.42,2,74,2018,2,2,2,26,0,1,0,2,3,1,1,40,29.52,3,2,1,4,7
17881,3,2.29,1,2,66,1.0,4.77,2,41,2018,1,2,1,28,0,1,1,1,2,2,2,7,28.15,2,1,1,2,7
17312,3,2.11,1,3,73,1.0,4.87,1,71,2018,1,3,1,25,0,2,0,1,3,0,2,19,28.79,2,0,1,3,6
22381,4,2.86,0,1,72,1.0,3.91,1,44,2019,1,2,1,22,0,1,0,1,3,1,2,14,30.81,2,0,1,3,6
9898,2,3.95,1,10,68,1.0,5.17,2,54,2017,2,2,1,27,0,0,1,1,3,2,2,30,20.21,1,2,1,4,6
22697,3,2.83,1,4,72,2.0,5.4,2,54,2019,2,0,2,22,0,0,1,1,4,2,2,24,32.02,2,2,1,4,7
24310,4,1.27,0,4,70,2.0,3.86,1,52,2019,1,2,1,27,0,0,1,1,3,2,2,7,23.36,2,0,1,4,7
21632,2,4.41,0,2,72,1.0,3.23,1,14,2019,1,2,1,23,1,1,0,1,3,2,3,7,22.42,3,1,1,2,7
12477,4,2.35,1,1,73,2.0,4.74,1,79,2018,1,2,1,24,1,2,0,1,3,0,2,3,27.7,2,0,1,3,7
10942,4,3.18,0,8,72,2.0,4.3,1,8,2017,1,2,1,27,0,0,1,1,2,2,3,3,25.66,1,1,1,2,8
26711,3,2.41,1,1,72,2.0,4.49,1,41,2019,1,2,1,23,0,0,0,1,2,2,2,0,27.71,2,2,1,1,8
22239,4,1.79,0,1,69,1.0,3.85,3,73,2019,2,2,1,36,0,0,1,1,2,0,2,7,24.47,2,3,1,2,8
193,4,3.2,0,10,73,1.0,4.19,2,44,2017,1,2,1,25,0,0,0,1,2,1,2,18,27.13,1,2,1,4,6
14173,3,3.09,0,1,73,1.0,3.98,2,1,2018,2,2,1,23,0,0,1,1,0,3,2,7,29.54,1,3,1,2,10
1087,3,3.67,1,4,71,1.0,5.56,1,45,2017,1,1,1,30,0,0,1,1,3,3,2,14,32.71,2,1,1,2,6
21178,1,1.95,1,2,71,2.0,4.59,1,12,2018,1,3,1,26,1,1,1,1,3,2,1,0,26.3,3,1,1,2,6
10341,3,2.22,0,2,71,1.0,4.47,2,58,2017,2,3,3,21,1,1,1,1,2,1,1,7,29.53,2,1,1,1,8
2554,3,2.42,1,1,68,1.0,3.54,1,60,2017,1,2,1,26,0,0,1,1,3,0,2,10,28.61,2,3,1,2,6
19562,5,3.07,1,2,73,2.0,3.69,2,46,2018,1,1,1,23,0,0,0,2,3,0,2,20,26.75,3,2,1,4,7
7974,3,3.28,0,4,71,1.0,5.37,1,43,2017,2,2,1,22,0,0,0,1,3,3,2,14,16.5,3,0,1,2,6
15246,2,3.09,0,2,72,1.0,4.4,1,2,2018,2,2,4,21,1,0,1,1,3,3,2,20,30.6,1,1,1,4,7
9048,3,3.1,0,10,70,2.0,6.1,1,54,2017,1,2,1,22,1,0,1,1,3,2,2,10,28.1,1,1,1,2,6
13376,4,2.69,0,3,70,1.0,4.62,1,17,2018,2,2,1,23,1,0,0,1,3,0,1,7,30.97,2,2,1,1,7
21465,3,2.69,0,1,69,1.0,4.9,3,1,2019,1,1,1,29,0,1,0,2,1,3,1,0,23.18,3,2,1,1,9
17766,2,3.62,1,10,72,1.0,5.18,1,65,2018,2,3,3,22,1,0,0,0,2,2,4,14,30.26,1,2,1,4,6
11119,3,4.4,0,10,73,2.0,4.28,1,39,2018,1,2,1,23,0,0,0,1,2,2,2,7,28.73,1,2,1,3,8
11050,3,2.87,1,8,70,1.0,4.79,2,8,2018,1,2,1,24,0,0,0,1,2,2,3,0,24.16,1,2,1,1,8
19003,3,2.54,1,10,69,1.0,4.19,1,43,2018,1,2,1,35,1,0,0,2,3,1,1,0,29.5,1,2,1,1,7
7927,3,3.76,0,10,70,1.0,4.5,2,75,2017,2,2,2,30,1,0,0,1,2,1,2,7,28.79,1,3,1,1,7
2070,4,2.95,0,1,71,1.0,3.45,2,57,2017,2,2,3,29,1,0,1,1,2,2,2,3,25.18,3,1,1,2,7
6035,3,2.79,1,2,75,1.0,3.09,1,65,2017,1,2,1,23,1,0,1,2,2,2,1,17,24.33,2,2,1,4,8
11376,2,4.53,1,3,72,1.0,4.57,1,68,2018,2,2,1,21,1,0,1,1,3,2,2,9,23.8,2,2,1,4,5
25726,3,2.11,1,4,70,2.0,4.89,2,36,2019,2,1,2,24,0,1,1,1,3,3,2,19,21.07,2,0,1,4,8
12275,4,3.33,0,1,71,1.0,3.28,3,2,2018,1,1,1,25,0,1,0,2,0,3,2,0,31.08,3,2,1,2,11
6961,2,3.38,0,10,73,2.0,3.59,1,77,2017,2,1,2,24,0,0,0,1,4,3,2,0,28.12,1,1,1,3,6
26099,3,0.86,1,1,73,1.0,4.75,2,66,2019,1,2,1,26,0,1,1,2,2,1,1,27,25.93,2,2,1,3,8
15696,3,0.83,0,10,70,1.0,6.83,1,48,2018,1,2,3,29,0,0,1,1,3,1,1,3,33.08,2,2,1,3,6
16639,4,3.04,0,5,71,2.0,3.46,1,49,2018,2,2,1,30,0,0,0,1,3,1,2,0,25.4,2,1,1,2,7
20450,4,0.66,0,1,70,1.0,3.64,1,5,2018,1,3,3,22,0,0,0,2,2,0,1,3,22.76,2,2,1,2,9
12690,2,3.05,1,10,73,1.0,4.67,1,45,2018,1,2,1,24,0,1,1,2,3,2,1,0,23.81,1,1,1,1,5
23656,4,2.89,0,4,71,1.0,4.52,1,24,2019,1,2,3,25,0,1,1,1,2,1,3,3,22.84,2,1,1,2,8
21386,4,2.18,1,10,71,1.0,5.51,1,52,2019,1,2,1,23,0,0,1,0,3,1,3,0,22.97,1,1,1,1,6
7591,4,2.92,1,1,70,2.0,3.71,2,66,2017,2,2,1,28,0,1,1,1,2,1,2,24,23.35,2,1,1,4,8
12813,2,2.99,1,1,71,1.0,3.77,1,28,2018,2,2,1,24,0,0,0,1,3,3,3,17,30.82,2,1,1,3,7
1435,3,2.88,1,10,70,3.0,6.66,2,52,2017,1,2,1,30,0,1,0,1,2,2,2,0,39.66,1,1,1,1,8
22468,2,3.03,0,1,70,1.0,3.19,1,1,2019,1,1,1,22,0,1,1,1,3,4,2,3,25.98,3,0,1,3,7
14855,3,2.26,0,1,70,1.0,4.46,1,50,2018,1,2,1,26,0,1,1,1,3,0,2,31,23.5,3,2,1,4,7
25276,5,2.48,0,1,70,1.0,4.9,3,73,2019,3,2,1,21,0,1,1,1,2,0,2,0,22.96,2,1,1,1,8
16489,3,2.3,0,10,69,1.0,5.3,1,80,2018,3,2,1,35,0,1,1,2,4,0,1,0,24.29,2,1,1,1,6
6172,2,3.7,0,10,71,1.0,5.42,2,49,2017,1,2,1,25,0,1,1,1,2,4,3,3,25.52,1,0,1,1,8
20547,2,4.23,1,10,71,1.0,4.86,1,46,2018,2,2,1,24,0,1,1,2,2,2,1,0,27.53,1,1,1,1,7
5823,4,2.41,0,1,72,2.0,3.85,2,49,2017,1,2,1,22,0,1,0,1,2,0,3,6,30.47,4,2,1,3,8
5399,3,2.76,0,10,71,1.0,4.02,1,55,2017,2,2,1,24,0,1,0,1,3,1,2,17,25.22,1,1,1,4,7
6193,3,3.6,1,10,72,2.0,6.01,1,33,2017,1,3,1,27,0,0,1,1,2,1,2,17,19.47,2,2,1,3,6
18244,3,1.96,1,10,69,2.0,6.4,2,81,2018,3,2,1,24,0,0,0,1,2,2,1,0,19.09,1,2,1,1,8
3679,4,1.35,0,1,69,1.0,3.63,3,1,2017,1,2,3,28,1,0,0,0,0,1,3,38,26.57,4,4,1,4,11
5980,2,4.29,0,5,70,1.0,5.25,1,70,2017,1,2,1,23,1,0,1,1,3,2,2,3,32.46,2,2,1,1,6
26372,4,1.73,1,1,69,1.0,3.54,1,27,2019,2,1,1,36,0,1,0,1,4,1,2,0,23.7,2,0,1,1,6
27317,3,2.15,0,6,70,1.0,5.37,1,52,2019,2,2,1,24,1,0,1,1,2,3,2,21,32.77,2,1,1,3,7
10992,4,3.01,1,10,69,2.0,4.65,1,72,2017,2,2,1,24,1,0,1,1,3,0,3,14,22.8,1,2,1,3,5
25398,4,3.84,1,10,72,1.0,3.0,2,72,2019,2,2,1,22,1,0,0,1,3,0,2,14,25.23,1,2,1,4,6
5889,4,2.97,1,6,69,1.0,4.25,1,64,2017,2,2,3,34,0,0,0,1,3,1,2,0,21.28,2,1,1,1,6
3070,5,1.58,0,1,72,1.0,3.25,2,1,2017,1,2,1,26,0,0,1,2,0,1,1,3,22.87,2,3,1,2,11
1565,2,1.81,0,10,71,1.0,4.16,1,75,2017,2,2,3,24,0,0,1,0,2,3,2,0,27.88,1,2,1,1,8
15854,3,1.41,1,10,70,1.0,5.57,1,29,2018,1,2,1,29,0,0,1,1,2,1,2,31,33.82,1,3,1,4,7
21955,3,2.24,0,3,71,1.0,3.99,2,68,2019,1,2,1,25,1,2,0,1,2,2,2,6,28.41,2,0,1,2,7
17145,5,3.47,1,1,72,2.0,4.91,2,86,2018,2,1,1,21,0,0,0,1,3,0,2,7,21.56,2,2,1,1,7
19334,3,2.12,1,4,71,2.0,6.01,1,71,2018,2,2,1,24,0,0,0,1,2,2,3,3,27.23,2,2,1,2,7
6393,5,2.79,0,10,72,1.0,3.76,2,67,2017,1,2,1,22,0,0,0,1,2,0,2,0,23.22,1,2,1,1,7
19807,2,4.43,0,2,75,1.0,4.11,1,52,2018,2,2,1,24,0,0,1,1,3,2,2,0,22.29,2,2,1,1,7
22940,3,1.98,1,1,72,1.0,5.96,2,1,2019,1,1,1,24,1,0,1,1,2,2,2,3,28.89,1,3,1,1,9
16954,6,3.78,1,6,69,1.0,3.48,1,63,2018,2,1,1,25,0,1,0,1,3,0,3,27,25.54,2,0,1,4,6
7994,3,2.55,1,10,74,1.0,3.18,1,78,2017,2,2,1,32,0,0,0,1,3,1,2,27,25.39,1,2,1,3,6
27741,3,2.83,0,4,73,1.0,4.48,2,30,2019,1,2,1,25,1,0,0,1,2,2,2,17,23.74,2,2,1,3,6
19855,3,3.43,0,2,68,1.0,3.98,1,45,2018,2,2,1,28,0,0,0,1,3,1,2,0,31.17,3,2,1,4,7
27143,4,2.6,0,10,73,1.0,4.65,2,56,2019,1,1,1,25,0,0,0,2,3,1,2,23,23.71,2,2,1,4,7
2895,2,2.44,1,5,72,1.0,3.3,1,79,2017,2,3,1,23,0,1,1,1,2,2,2,9,30.8,1,1,1,2,4
929,2,2.92,1,2,73,1.0,3.65,1,75,2017,1,2,1,25,0,1,0,1,3,2,3,20,30.63,2,1,1,4,7
18104,2,1.95,1,10,72,1.0,3.89,0,45,2018,2,2,2,23,0,0,0,1,3,2,2,13,23.76,1,2,1,4,6
19026,3,3.99,1,10,69,1.0,2.94,1,63,2018,1,2,1,35,1,0,0,2,3,1,1,21,22.39,2,2,1,3,7
7859,3,3.56,0,1,72,1.0,5.6,1,31,2017,1,2,4,21,1,0,0,1,3,2,1,16,26.59,2,1,1,2,7
17620,3,1.41,0,10,72,1.0,6.18,1,61,2018,2,2,1,28,1,0,0,1,2,2,2,14,30.66,1,2,1,1,7
13632,3,2.11,0,10,70,2.0,6.02,2,75,2018,1,1,1,24,0,0,0,1,3,2,3,0,30.78,1,2,1,1,8
19945,3,3.03,0,1,70,1.0,5.15,1,66,2018,1,3,1,26,1,0,0,1,3,1,2,17,21.9,3,1,1,4,5
23925,4,4.78,0,10,72,1.0,3.79,2,63,2019,1,2,1,24,1,2,1,1,2,0,1,14,30.12,1,1,1,1,9
27190,2,3.23,1,10,75,1.0,4.64,1,75,2019,1,2,1,25,1,1,0,1,3,1,2,27,24.49,1,2,1,4,6
19609,3,2.89,0,5,71,1.0,3.96,2,70,2018,2,2,1,27,1,0,0,2,2,2,1,14,31.33,2,2,1,4,7
8530,2,2.14,0,10,69,1.0,2.88,1,65,2017,1,2,4,24,1,1,1,2,3,2,2,10,28.26,1,1,1,3,7
5927,2,2.36,0,3,73,2.0,4.73,1,73,2017,1,2,4,24,0,1,0,1,3,2,3,0,27.56,2,1,1,1,6
27016,3,2.93,1,5,69,2.0,3.04,1,5,2019,3,2,1,24,1,0,1,1,3,2,2,0,21.8,1,1,1,1,7
27132,4,2.12,1,1,71,1.0,3.92,2,67,2019,1,1,1,22,0,0,0,1,3,1,2,17,24.24,3,2,1,3,7
24229,4,3.44,0,1,69,1.0,4.07,1,66,2019,1,2,1,29,0,0,1,2,3,1,1,13,30.14,2,1,1,3,6
22485,2,2.57,1,1,73,1.0,4.34,1,83,2019,1,2,1,25,0,0,1,2,3,3,0,3,28.85,3,1,1,1,7
11220,3,3.91,1,2,70,1.0,5.93,3,52,2018,2,2,2,23,0,0,0,1,2,2,1,10,27.98,2,2,1,2,8
27544,2,4.35,1,10,72,1.0,3.83,1,70,2019,2,1,3,23,0,1,0,1,4,2,3,7,23.72,2,1,1,2,6
22541,2,3.0,0,1,71,1.0,3.64,1,62,2019,2,3,4,22,1,0,0,1,2,3,2,17,25.02,3,1,1,3,7
16462,3,2.61,0,1,69,2.0,4.72,2,41,2018,1,0,1,23,1,0,1,1,4,2,2,7,23.81,4,2,1,1,7
20493,2,3.3,0,3,72,1.0,5.28,2,78,2018,1,2,1,24,1,0,1,1,3,3,1,3,23.81,2,1,1,2,5
19504,3,4.56,1,10,69,1.0,4.97,1,72,2018,2,3,3,23,0,0,1,1,2,1,3,26,27.21,1,2,1,3,7
15563,3,2.61,0,6,73,1.0,5.9,1,64,2018,2,2,1,33,0,0,1,1,3,1,2,6,32.49,2,2,1,4,7
19973,3,3.71,0,9,70,1.0,3.94,2,9,2018,1,2,1,24,0,0,0,1,3,1,2,13,23.11,1,2,1,3,7
3741,1,3.72,0,9,73,1.0,3.99,1,50,2017,1,3,1,25,1,1,1,2,3,2,1,3,22.85,3,1,1,1,6
3228,4,2.3,0,1,75,1.0,3.79,1,66,2017,1,2,1,27,0,1,0,0,3,0,3,2,23.23,3,1,1,3,6
21150,4,5.13,0,10,74,1.0,3.5,2,35,2018,1,2,1,22,0,2,1,1,2,1,2,0,28.7,1,0,1,4,8
22677,3,2.61,1,10,72,1.0,4.09,1,91,2019,2,0,2,24,0,0,1,1,6,2,2,10,29.25,1,0,1,2,5
6800,2,3.13,0,6,72,2.0,2.78,1,86,2017,2,1,1,24,0,0,0,1,4,2,2,9,28.24,2,2,1,3,6
3064,4,1.25,0,5,70,1.0,5.54,2,70,2017,1,2,1,23,0,0,0,2,2,1,1,3,28.94,2,2,1,1,8
11723,2,3.67,0,10,70,2.0,7.27,1,30,2018,2,3,1,23,0,0,0,1,2,2,2,3,22.37,1,2,1,2,7
3739,2,3.73,0,10,73,1.0,4.19,1,75,2017,1,2,1,25,1,1,1,2,3,2,1,3,25.76,1,1,1,1,6
25537,4,2.45,0,5,75,1.0,4.47,1,10,2019,1,2,1,29,0,1,0,1,2,0,1,10,23.01,3,2,1,4,8
6551,3,2.4,1,2,75,1.0,3.47,3,2,2017,2,2,2,27,0,0,1,0,2,1,3,7,29.86,2,3,1,4,8
24604,3,2.93,1,7,71,1.0,3.94,1,7,2019,1,2,1,23,0,0,0,0,2,3,3,0,30.53,1,1,1,1,8
23995,2,3.29,1,10,72,1.0,3.21,2,64,2019,2,2,4,29,1,0,1,1,2,3,1,0,28.75,1,2,1,1,8
21670,2,1.45,1,10,71,1.0,6.43,1,17,2019,2,2,1,24,1,0,1,2,3,2,2,0,22.37,1,2,1,2,6
26092,3,3.35,1,5,73,2.0,4.19,1,48,2019,1,2,1,26,0,1,1,2,3,1,1,21,29.91,1,1,1,2,7
2088,3,1.86,0,6,71,1.0,5.01,2,27,2017,2,2,3,29,0,1,0,1,2,2,3,10,19.95,2,0,1,3,7
13859,4,3.79,1,1,73,1.0,4.43,2,46,2018,1,2,1,25,0,0,1,1,2,1,2,3,23.94,3,2,1,2,8
9644,4,3.45,0,5,72,1.0,4.69,1,25,2017,1,2,1,21,1,0,0,1,3,0,2,10,27.62,2,2,1,2,7
2167,3,2.22,0,10,73,1.0,3.16,2,48,2017,1,2,1,24,0,0,0,2,3,1,1,0,22.1,2,2,1,3,7
11323,4,2.49,1,4,70,1.0,5.47,1,46,2018,2,2,2,23,1,0,0,1,3,0,2,17,27.52,2,2,1,2,6
16811,2,2.52,1,10,73,2.0,4.8,1,48,2018,1,2,1,24,1,0,0,2,3,2,1,10,27.21,1,2,1,2,6
25274,3,1.47,0,4,70,1.0,4.66,2,4,2019,2,1,2,24,0,1,1,1,2,1,2,30,26.03,2,3,1,4,9
20309,3,3.98,0,5,70,2.0,5.86,2,31,2018,2,3,2,23,0,1,1,0,2,1,2,9,27.13,2,1,1,3,7
19518,4,1.47,0,10,71,1.0,4.47,2,65,2018,1,2,1,24,0,0,1,1,2,1,1,0,29.05,1,2,1,1,7
